vessel_id,country,shiptype
d3f9945b809d1ac5f0ced534fac53851f9094e415c34376c9a84b4cbc9e1c4dc,Greece,36.0
93c5c065990bcdfc06023023ea0783650e74dba9283b2585941f1e78254c232f,Greece,36.0
3ac683c77497717690c2b8d58fcf4eab7bde12d428575f07cd674ffac40e8385,Greece,30.0
d9a9ab1c7a2506a93df9bd7135322bb1e7343121882620f9f8802229baa163a0,Greece,60.0
3a6e35ddfd6db23d91ab7abf4d908ada66292e66b6d920a4c8bd5e9858fdcedd,Greece,37.0
43d6ffd41275a534e47429d05bb5d439bc8b8b33c25324bd338978f0dcb36008,Greece,69.0
383e35689e95f5a793665af9b8d299a3a204ec963d38d8fe6309a4e477e524f2,Greece,52.0
b4510b5d03cfa4f522dbd40f382adf6d5eb6dcedcf8f6ae6f713f0fcb913f1db,Greece,80.0
c2fdc46613a781f229895e2a8591fba33194aede439531587506fcb2052f9d25,Greece,60.0
0941beda1c9de6d2d4d26a27aeb7239d3f1cc13539f083d87266a6c4c0fa77aa,Greece,60.0
b5defe9f83ce77fa08d1fea36dad3d60ac8821a76922c0e80c24cd7448fc5ea2,Greece,30.0
e21ce5e3044c8884528db8e831bd2cb62e834d51d204868183f06a6971dbb3b9,Greece,60.0
cbddfeef5fcc9598c272b0d31293d3c5dfe23981e439152c59fcfd33946ad78e,Greece,89.0
8a87a9f63263f81a2643aff23d07015e62fc7f96eb36ccc784614464d840de10,Greece,36.0
7c69ef3e802069386e5e4bc104751558f44be8e2f0cd0e95402b02c69161062a,Greece,40.0
191bcf2d7bf6454373227e2d7161a1c947c85183bbea1ae92078bd0ecedc0496,Greece,60.0
7f48b3227ccc9229f7d45cf9d4a56bd4a59280e04066ece278587978824818ef,Greece,52.0
c6f34a2de49a1b6d7bad951bb203c9298bd5a01207cea5aabb07bba4188cc41b,Greece,37.0
b9c2e66d0b02559e9cebc08025e252b7bb82837291d5b9c28991fd5bf557ad03,Greece,60.0
76913565f6d06ca8d65bdd8e5d83edf3db54282c9fe7f3db2918edf876fbfc80,Greece,60.0
2b03718b28cb5199b987e0af4a1a5bbd640bec40b9192b437712207b1715ee88,Greece,79.0
8cdbd4498cdd781a9b2d95a387970c014f90567c8b9eebadfd811da07518c6d6,Greece,52.0
4cea963ae9f9b9f953effc8dd2360a0ab21ee01bd9f63dbd8b0bf5f9f2754348,Greece,52.0
0d688db2684beafd3b84823cddfa1634c8f8bfaef6151f3bcfa9da36691530b2,Greece,60.0
e5f8c5c4ff4d49f7b333ec35e7a0ba30ef3cdbd24d822fb354f7a1d481d9ba7c,Greece,60.0
15b14ac64c0fa96ce27e90375ab536beb53ea74de078b3d805b6dca31b6bb427,Greece,60.0
450fd158ed270935a107529b6415ac8003324206c58edd92c1467f3558b9e5cc,Greece,52.0
492ddb719e1f59c0a06574983fe26a6c006c147b82293a7346f96d03211dcee2,Greece,60.0
1f0913ceba97d43fa952ae47d601e446c39f0a47352e4db8bc7732466e0a49fb,Greece,
b290863e5be0cf458406db40146558d77b5f6f0f1cd1bde60df76e1eb25ab934,Greece,62.0
118d4cbdc35cc8da85d2ab7b6c8da0997d39959cfa75c644eaf82d987d481648,Greece,80.0
086be8b68e966492f7ebe7f3e72743f8a075fda23711da8be9e89f48215f5807,Greece,54.0
8cc94a4425853a4ea45748b37e7e8545fc7c61494f5770bab23985ad5d5a82f4,Greece,80.0
3569451bba71f464688348c2499b6ce7fdf97a395fe4bc5ef5f852903844bd0b,Greece,52.0
9d6bce74b377738891597e999b99deaa67fd5b90466d8d40b56dbefd295d137b,Greece,40.0
be7da1f1ef5081c11fb9fe1796aa843e51696f6ab40db115056b3fa9aec234d6,Greece,37.0
ab3376d06bf01dfc3bb0ae9a33d343040ba27820c2812df300ae115f3a4dac0f,Greece,60.0
4e7ff7227ea4266fc0049757ad06e2e1dfe4b675f874845399d039193d759edc,Greece,60.0
c592829e72db34c7ba6a2fe18a1253f02b9fdd1c2a5183af67ccce9a63311840,Greece,37.0
04c3373354007a7d811c13943e2593accecac75d3eecde59c26fe5c284a5b88f,Greece,30.0
02161146a1407d5996d0d2c049d7efc6c9b981133ee7178cb5110160020cadd3,Greece,36.0
17a2772f901d45b69647ab7ed764ba82c5028da1c59480bda6eca2bce640c27c,Greece,60.0
7f5a99754c26075e635e1026832cfa839fdef87d52d29b432ddb954d53e6c07d,Greece,60.0
b2a0b6dbf667f30c31b98b68ccdf314c4a9762a1c207d865ff1ba09e9b62e7db,Greece,37.0
712173336f68506ae5fb42baaa473b2a481a584909978477b721472033528918,Greece,60.0
0f1090547f180ab3077e36bab222c046a0020e5d9048e1bcdbd6e8d3a224dca6,Greece,60.0
e03433628392fa40222b71f4688c87693207cbcbae8f339f6519f99610f1aada,Greece,36.0
698b77dbaed14cc7fe67ee1e5017095b904643454fde596c1ec902c404aa100c,Greece,60.0
f85bb0c7346ac85f6858d617b20953768bbe708537a275fa44997c1b5fc80b0f,Greece,80.0
6ce49e1811bbcb62c5f7a33af14a1e2f615b8156b3a450fbc28c9e2cc2f53535,Greece,36.0
069887df6c7471c41ef09dbf8cd0efae62b8bb19c91768a682120bfb1891edc1,Greece,52.0
b3844aab4465b0097db4ec615c9200127f44a2701a13a1e3e160e8166af815f9,Greece,36.0
3a7fab680103a1beb423d2322007832586e4a3ad2e04fa6ce6a3598257663f81,Greece,99.0
f9526f5a3563641ca463f9ed642132af30bef505ace725aa6e7ea3269049232c,Greece,36.0
9a07029a6294dcf984fba483879732a7b9cc864ef7cd70003c0f7befb8a1252d,Greece,70.0
a4a6ad2d7e0b45db7d47c860942d8ba76baf49163c9e122c02e464afea33f032,Greece,99.0
386290ba9e7de36c82949f6567466f7df04b7a429a798385d1f6ffffbdd49599,Greece,60.0
bd7eff388a161c004f2c25f2870c915bb948db6dec6ba8ce9b35ac514d809bf1,Greece,52.0
45e43b73e65e45ae237349e827489554ec353f79ba21fc74f01467ae9647883f,Greece,37.0
a9e71b26b0ce9022eda71b12ca38b68105f3320a52ba05f6e1056883fe675dbf,Greece,52.0
0b5f91d8c5a6bf2e5cc37d877e83ccc7d5e4b7f179a3f29e6938fb355d42ba08,Greece,36.0
5adb5b041812ca09fc7b321465fac6e2df452ec97136802cd0839a6103c7bcc6,Greece,4.0
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,Greece,52.0
d95289208d40a6718077f792d846f24c44aecbcb630b958de05b754900096760,Greece,36.0
5a00d2cf3ee05f20e206f443805aaac190a236c84dd48b50d0a09f535218abe1,Greece,37.0
db02856d63909f5b552f64245174b8bed93f421fdef91c628fef0d85db983cf8,Greece,36.0
6ec465c43e1b021492060fdb40651b4b682d991ee06d93912b9b04770dbf6941,Greece,30.0
be10bed27ee72e1c37b742e22ab32311ba70cd526734b5eac805bb767a03311b,Greece,36.0
9a45c72a307dfe75ef7411bf3b705b2c449e9f5d2ae9b7c453e0790b1bf39af3,Greece,70.0
57570f3a58e6bb509806f48aed8bdf4e4e12d33f9a348e4156a8a40fca488b25,Greece,36.0
fa52f91b78b8d87e9edeeebb9615b259c4227ab2deca6c8e010303107b8b9852,Greece,52.0
5e82aad4bd43ee723c0faf2e6ea1638dadb075cee1929fb453c06d85d921a1ee,Greece,36.0
f828a2121e30d066302abf7fabd703b32f0e71fa7c24809733abe9b699f22bd0,Greece,37.0
b33e143e9df03071461b1c473c68efd77429464b94f36a9e8e5719de5f3f7c4e,Greece,70.0
064f488f8edabd7beffcc207f05b7ece824c1c775b60a0fdbd82a3225285bc6c,Greece,80.0
32f0e09a8b0ce89f1663a1a5028bc29877f2ac2847fff12b890e860f66552004,Greece,70.0
0c706bb56aa8c24a62ea71562d38290998fa3eee0bbc0b7fc69f5eff62d0c094,Greece,37.0
00d2eaedeaee17499fef7b52e9967c36513d947aa83eb6c965eaa07955c9b1da,Greece,36.0
29b2c240d3ee158281fb4ad556939ee938d08685bd796a6877cbecd49a5655c4,Greece,80.0
632447f9d9e64f9dd6397da9314e83f77e5ce02d543a9152c8aaa4d9d9f58f08,Greece,36.0
79854b4d5a55f6b480ccda1c18c583f46dc84c1d0958d21086fde0313ec7368b,Greece,36.0
075124bee049afcff9277844362b240a743c46c5e7e0315efd97661d4b122037,Greece,80.0
0bee2882311e4202052c5c9ad326b4bf4d69b8227f0fef7bcf4723e27cb79f6a,Greece,52.0
e08c83e12dc0ef6129b9483deb15189f42d03c9f278cd93859153fff5ebeff7b,Greece,52.0
37dff8dc0f2ee593d7c7e1c1f0e51d38c337e0d18d5b2cff6a328b0607ae3107,Greece,36.0
f74c9a627f76872b0f111d33ca0015aa8c35f4a1743f046f8d34dd9e5bfcb306,Greece,36.0
861b9095fb668f7de8b7dbfe6d10d4e859d46016e03977f6eb1b871782a309ab,Greece,69.0
61b271d7354d1d339c1023b6eaa5e40b3424766ac048a00b221000a3a8b14989,Greece,36.0
744a6fe01401e610f29073b55d4f767c2155d4e92ef7defc3a8e8cde4e689fb4,Greece,80.0
2c60e9e7d9464cfbf94d98ecd52bb22ec268ebf4c3cbdb8fb701dad02da23891,Greece,80.0
83a8b2ff600f8b4ccd918928acf7bfe78381260025859fb5786b36b19c64402e,Greece,0.0
8825a4ca1a53680ddf6cd422179a6a4f106058c347281064f4b604db54ad52d1,Greece,36.0
c3cc0ce95f2ae4ee0eb55a5d6511c9f2378765b36b3a31109ade75e3de983246,Greece,82.0
82896e2feb484d7a588ff706949ad9d63cda5329b717bc34f6417c285e0a7eb6,Greece,60.0
da0784176ebc0ba679c4bd4dbc65cd8f7ba732cf8bdfbb072c189c3f51af4fb1,Greece,36.0
38159393da617eaad03042c220ad41808985442921717b6f1173281969e9da8b,Greece,60.0
c300c18593ef197722498c64998de8d226928ad5b3c81e545a6f0a999ba89432,Greece,60.0
7f080c68ffb5cbe042d98b2524fc8a56db5bb75315f1063e6fa7440d20881f8e,Greece,60.0
9ae901db21b37d98e372a872832d4067e055f9c158c9f17fd121dbed21f8d947,Greece,36.0
06ad27d1d9ed50272b0d3c36b6614cfcb1b539b3e9181cf71f7139acc7fe498f,Greece,36.0
6d8ad2d54c8a65f1f5281ffdca673b88cd3715ba7038d38e6b76fe31ae0495a4,Greece,70.0
f00078afbc9370bcdab5a7952d63dd1d813681bb42e562a34d423d937537927d,Greece,37.0
f027ec20009510bd92ba6bf3f37278bcef90ef6090ffb597bfd3ad072ed1ad5b,Greece,70.0
5e5d084ba555edfde7418bb4857c197a6d7f79c5097a4d39babb49067b83f7bc,Greece,70.0
1c65492a44cd039dc06d43016be17febb1d918fca3694f3506035966934b3056,Greece,36.0
652bd11f1fc7fc9caf84e19e33621c1b01678dd4d5886ed3d9ef9ff16c9c7934,Greece,52.0
4a7c8fd73929fdb4fb1088816e9688117a511e6922ef94218cd7421c98b37aef,Greece,52.0
6a6f261e5e89834eba73ecd3de3ee8f58d77b77bb6d3f4ca81815f4828791e0b,Greece,37.0
cf9ef8c950ad3d2378f743feee08ce69fd151c12c920cc98849b3bbd115a64de,Greece,81.0
ce744a5151e667777c8172a79628faba3f6143e4412a9a14f2e30a603a2a82f1,Greece,37.0
eddf74190862afc688f3c12bc99ee054f69f6b622867fdd29fe375b55ac80277,Greece,36.0
123b6bd90dc7788b6af8b0546e7591aa6524a9ca12fcd833ca7065e05025dccf,Greece,36.0
f50407f0784d54399cedfcc83161bb49dbe85c316f83f63c0a6023ece93c1e21,Greece,36.0
8ad78ad6ffa73e916e77e761319f536d8cee06eca291182c9308b8bcd9ab395b,Greece,37.0
e0163b9d7bd8272964e66ec9e7041aea767f5802bd48a229c162019a01d393fb,Greece,69.0
ad808d818f2d3a43265c499d9d0da5cef07c14b97afa5573448d74deebb1ebf1,Greece,37.0
9d1ddef511eb3d956e2c9b59628204a2191fad5e4c601c5f5e26465e3ee816b3,Greece,36.0
95e6d84e38c3014b8a6a3a065c65bd1edabe18c17e1276a23fe8c1552540a330,Greece,36.0
a871d8538868bbf21a0da759a9ec9c0c2f808d61e9ddf62e573e936b2fac4858,Greece,60.0
81cee2fd888a690b6423cfeb50b63d1ae81a9157df00314e524bdef23a6f315c,Greece,36.0
0029e98942959ce856264edc44b0761585fb8b738cb7f6ee34c404b2dec24c4e,Greece,36.0
51cd5f450892189c5dd1f15c3fade3766e2e406e42990b80bf7f882a28a3f228,Greece,36.0
1a30d34c430b86df30ef8756b7dacb927e184d4fa8379ea012c3359a59aeb081,Greece,52.0
3153ae7391c9841540b3672e610e747942a8d0d30b787572b653f2148577f6be,Greece,69.0
ded8c783a95f3572ebb5cf8c7d71498e2612a03775689f5a8abf556af7c2b07d,Greece,60.0
280496899716b1750a138524d4452e12dba0fe94bef4fff8482bbc79db73fd24,Greece,37.0
e5bcd6fb76b3a1036d186eddec5b4ace9b5f45a4d889a2cfe24ed6ade40edd70,Greece,60.0
e40c536c302d259c920810c2dca7d3e1ba3621ff1c40de8776b8d99e41e8a0d8,Greece,53.0
a1d36582171abe05bb8c642a76b56333df266b88797ac360a6837beae7b8ab06,Greece,80.0
e7b69e495709855a3643684ce6eb47cfebb48b7a360ce4542ea713c7bb6d9b1d,Greece,36.0
4318acbbdcd681e0c62a91bcb51e172e57866a5b8fe424f2709978a6d84f0542,Greece,60.0
625c7253b21863586caedbdd42cded038e8ea882ec9ceae377074c4d142d2e4f,Greece,89.0
35eb895aa9b16caadd87981030914d0d3b3eeb2ed24dd1cbfd73762c8ccbc318,Greece,37.0
8bad13cb04c972f83b84426065695b78a1476ab7e5411cc2451765db77f9ec43,Greece,60.0
354492995e07bd646a94f593b7baab973be496cbcb138c220831f512aedad33d,Greece,34.0
b47c477210c859ba8cd7685fc129b3f3e252be55bd399c9bc9e712a0e0a3de2d,Greece,36.0
e4b8ddcd26a9f5a5f0ffdb200e2bb5b68a88922338405cc6f6b09fafc5ed5f35,Greece,80.0
c7d136f22d2a1dd7efe1e6f6789bf578ff435cf5a2d1b4c4b36c654fd3fe0bfd,Greece,0.0
0caad7fdcee927f8794a0619eb7c52f7b47755c424d1a8abbf9537e22d35af19,Greece,80.0
503b226c691a01529f63db19e81385a8e25c29c6ff9b2fe3d01e64f3a2f0d187,Greece,36.0
baf28036cf604ca60971481a836408196e1abf077c7b9dc04d0221cdcb41369e,Greece,60.0
ec2197faf6ba7464ba603f0e6270a8040a06e7f0418301832fb4bc1c76a6ec04,Greece,60.0
eb8b35461e8bd7413d31ccb11fad0060b5342836cbf246a736b2b2194c0651da,Greece,37.0
c6bad4728358542208fee12ca90862bf9b6b81e29124ce782c2084a2d9e6f38d,Greece,36.0
f24d6069980dc53b2305e4b23c34dc88b7be457bd24b7451675227280138613c,Greece,52.0
365620e82b40be639e9fc25aa72306bf0d9dcb06c40e2331814e3038b2ffa739,Greece,30.0
b6f4928791b1e46ce5f88384377e877623c5e4ca2a8ea9739b4a53e1b3aaadbf,Greece,36.0
421aa0331d42d1c6cc30f51557d76bf73c5d803c94e73e504f3d04962722276d,Greece,90.0
5bb7f954c320689eb80d68f3c80837f5c2ef40b412595db4a9b9c6778710c9dd,Greece,36.0
b29a593f2f52a10c3f2b5065134ea3478c225739088e2f1b611bc92512420860,Greece,52.0
68e36dc3b34e900948b0fe4a529b8b2efd017783637783e6bdd407d1b0982e7a,Greece,62.0
d6857115d9716056eb891e527b4f99fb682f10dac2414f967199886741a7957d,Greece,60.0
16932ef11c1f9fa7f82c67cbb396682c11c726114307aab55d3cb18cb1cf0654,Greece,36.0
f4c32db6c6d887f2ea6e384b7ac384ee94f8579c652a60e16cce46b13ba89ef2,Greece,37.0
d7454d0415f47ccaca6ed94445918ae8367310f987b8f84dd2d8831dd40ce3a2,Greece,
ec23500ffdc9246f92079eb872ab73e0d83c8b1d2d36e0bf2486e4481a5f0764,Greece,52.0
d9d8ebf15a548ad22e28e888554f69bd15cd279ffb70553e457dc0639521b06f,Greece,36.0
713ff3de8d2ab7497e49c60f39ba9eeeb0cd151e2405267ad5c15ac2163a0142,Greece,36.0
30da097ee161372641f301f18f0780f28a6f1978eb55dd4f6a1cf1dcc6a682bf,Greece,36.0
be99ed418fab5058f22315d3f96dbc5dec94763147b5466efeda3bbc3c31d4e6,Greece,80.0
1d46592d6aa37b394bd310129e7d6f01cdbe0949941190d41fa9296e1099ca5c,Greece,60.0
49e5b6f8d0b7a0711591b73fbe746e544647e8d26d6c4e067b438772d3968054,Greece,60.0
ba998fd429b3c74924f152a91cf6388c030a21fe17a5e806fbe9c7103961d76b,Greece,36.0
84e318a46782271bbb8cb902bb7d0329ac2e804f2c3d2b7abad117503f6d8c17,Greece,36.0
f3c3a846c24c9656d7d9dca4cd355e2bfc48cd2dc830714b317784fb258421b7,Greece,36.0
28e9793f49521a4af35130665f5555f18a2885f36948074c7e84698470370b6d,Greece,79.0
7e14b2b780aa1cd200d765cd424e8900c98830cec361b58a296ce77c57bd0135,Greece,36.0
0acc5aceaf205b4b21fb5172fd65c0de3ce02eea539d6831d56be7dc0f975bfd,Greece,36.0
c22525e35695bb619ffddf5386125375d8c9b7769da3d84447d0c8a9b448546b,Greece,80.0
4283ce16fcd033434d9c944d82d1a935beea48296104fc0c7e857057b32c842f,Greece,69.0
e9a84c447137faae9fad657ff7cd83281b932088b607e285632d0911c6044905,Greece,60.0
dc8bbc80288c795e58f333f26e71cef4bfcacf14a9b1acdf023ef96c1c1dfbef,Greece,81.0
06f8e4d1a0a2052afa4031c3858930a597eb39e228eb4f9b91784e2e729c69f0,Greece,37.0
81ad718925cca27449dd26da1b928e7f8d792b73b30f48c277770417954cb2ed,Greece,60.0
2cfababd6e5e175b2f2942e0f1940fc533c4df81f2dde571e1f53d8d029e1779,Greece,36.0
68f482cdd0fe80bbd250b1a4bce90af98ceba8170db421f472d7fb2f317ae59b,Greece,60.0
14be088271b8d63e01077200675cd4c66a59e3af7e9a989adb5d0f9f2af17b92,Greece,70.0
cab74cd8a0951c19a688fa07513db3263e6154ff944b55589be94aea29aa146f,Greece,36.0
29028b8ebfd1eaa552a29082b56e8da1dcfff5c583c6d4826fb55ec17434ec77,Greece,37.0
d41d572bd004f3f65d29e6e72dce0ac3be8a541387ad83dd5265a5ca180602b9,Greece,81.0
3042352ae7ede1074c7c930979948a536bb7179fd00c2c4f9b2246f6e223dade,Greece,60.0
fadb23a347f332943c2d7bc00f8133fc6aed7bb064cfcc758416e4503bf47793,Greece,60.0
910e9c4f47d5c5ea99ba828aa89e83fa3ab7ecfbf09179b00b1debf7a71d6bc7,Greece,37.0
16750c862ad320fa01738cf87e9b86ba6f4b5a9b525f1d8d3bb861c7faac4ddc,Greece,37.0
9a67d64ba11048b652b7c963e85374be9b8e48cec91932458bcd2d1bc306778d,Greece,40.0
224b3ddee9031b71d68715588789191d58e4b87572a97d7ce9a92a77389d53a8,Greece,60.0
99882208a8dd94012c7510e4f6e1130c3559f262ae7499d38c24eea7387839b6,Greece,37.0
cf8253d73fee8dea2092daad62fa67a65e79c56454c5435e1c3b50baf2d8f6f5,Greece,60.0
2c9d1c660fa17f69e407f72debbb57f21457b0023d188db86b234b402b817f66,Greece,52.0
19e0904d54adc9445af1a5141a7586d24defacaa3adc3ece0a6814d70510e34b,Greece,40.0
0313405395417a034922d3a993a3978c2cb0336f352bc9c00f46e562bd4220de,Greece,37.0
7ed680f88c104adcf226df291020d24a73711bb8b98785b4a35258274b7eecfa,Greece,89.0
6b3eddbe6bd8dff5abc3f93ffeb8f93af68ab3c7eaee03c114811262b1b729b7,Greece,36.0
d9eaab29402ef10bbceecec69309fc690d1b336567ae146674d5aaba365bf944,Greece,60.0
8bf9746a889df18e0ac7dcd99b5fc45e7230e54c7932f5cb0f465f2dffb79aa3,Greece,36.0
c11991f6348c76e97274ea30ff3a32f878b9826a930499b5e8634d50040c77fa,Greece,36.0
ba91103ddd1aecda52ac62700771832d81e5a78674a4a1b5d5ec429f9ab8de7d,Greece,60.0
fa08694dc527cc8add4fb6a9bd51811962f4d5ed2e268420bca4b93bf6c941aa,Greece,36.0
7c16ad98e93c07486fdef9ff45f743f15a65726dcf7ba4f89e3284fac6edfe7f,Greece,55.0
c79f545886559b1a0a242c0472792e85a2d610487ba5e2ac8fc46ddb194ac43b,Greece,37.0
1fb427f5bdf9cfc735519843604434e126650b7134b2c3da047b18f35f3960ef,Greece,60.0
442c7ffb8e340ad415518ff650d0fd2839d38f18f0ef600c29f2431ddad3c22e,Greece,36.0
4ccbdae8316e75735e807cb637366ad7ae5d997b642fd2b96fa3044a677e63a3,Greece,37.0
e911e5721660c369b678d2cc7f957251fa97614fd2a95287ca75af1d1bacabe1,Greece,60.0
3d36e07dda54960f99ec8629784db5162289fb7939f589788acaf3dcd07ce2c8,Greece,60.0
0eea14e9b04dacd1d263c17b942c8ea2a59b586ee8b073179d78da52c49a117b,Greece,36.0
d2923d3c43ab1ef1bff3abb51229fb16f7f1a9acec82563184b9e2b877f40131,Greece,36.0
114704f1c7220846cad800a13cb50e5dc3efc47ea81b162c4f35b9080430a191,Greece,36.0
5614a7845603e5488471e35f50b68f3e58b778498d2406cf6caf65970e35f0be,Greece,
87a9284db38e3be96c6dddfdec8b26ccc79f8d4ce0d3f1ce2272958aa6009aca,Greece,36.0
77e3cd92f7bd0602f15af8e59e525db2016247a67388bee39d85ced369ee4de7,Greece,36.0
7e97359e2ddd00f6511b78958c2ec684df1d92c174019bf2e4099ee49dc69967,Greece,60.0
d781fef853dde8e64790a3287849577db5d7428a23e5c3b322938bdb89b659a5,Greece,30.0
c5ae8c0bb6ceb0198232ac9c25f098116488ea9468f6944242fe4e1ccc97c339,Greece,60.0
ec39f8dad3e25c8615a3583baee82417b1b4f76bec6ecf1dc653492ee1f79e7a,Greece,60.0
cd4cabb0cb3d83063211a69399e731654d292a617a403cd4c86c784a61a137ff,Greece,30.0
3054cb0af8a495f43825b9b2fe37d2fcc4f9911ee0ca32f20e8ac4d30f404f6c,Greece,89.0
65524e5746173a6a113466d14566ef5ff98d7a39b1d5acdc2578485cffaabd59,Greece,90.0
498987ac0b7ce4bf1014b22cc5e99ec5e3105b53ea8b9987bc4e064ea328951a,Greece,36.0
480b82e84d176c2a7827c4cddd50056f6efdd98098b669d0cf4c64055ab4367a,Greece,60.0
2421462c3fcd9d30d552d8a5a6d9ac5446fabdd7130097da7201abe936e74aa8,Greece,37.0
6c8fdf58691d45d9dd3eb836f433a33c21b6e16e7dccd66435940f940e84cac8,Greece,
333a90354a498799ec24e39788b9b7b71e50beee27258ee96e1f946fb9eaef0c,Greece,36.0
fe2ddec77477a9e0a34e104500fdb15e68bd0b16d6ee9ead6f3cc79baea05c0f,Greece,37.0
95ede5a6f053deaf0ebd0e1e2133374e07d32afb590a72cbb0244c644313c371,Greece,60.0
4299f903ee81fb4399b3df39ba4212cd43d382abe37feabfaf8995edab1677d9,Greece,80.0
239127bcc494b746c64f65d18f207ee951f0a750762aaa58541fb8619fecb7b2,Greece,76.0
5fa198ca11cf18eac79a548bcd46fc723b52a24aa4130da345180dc641868d37,Greece,70.0
7b614b6b808bcea6bf8be2acdb5d71fe506e029e9510c809df6bf704c8e3316c,Greece,30.0
1c90dbcba952d48ac3f00b0e2ce18c784830b331d8c46b31f1da68b47e5320f7,Greece,70.0
6d403c1a0de045500ffd1677a5bdc6d3a37a0a5d0cb61d6601ff645c66efae14,Greece,37.0
2aeba00a7deef3d7c5af0df1b314a63d9e3e7d9b164cc0133fc9966d52b0ba2f,Greece,69.0
0341830d7cec8f1c3f7e7fc7ee22ec3e1c73da73afc541511739130065769dc5,Greece,52.0
cdd81385e2e7c79fe387ed74c79dc5a8fb272d395c3d25ac1eafcd8fa8a80b3d,Greece,
a628a3324c5bd0f3e3ff042d43a0fbddd9ee96f9a1b730924cecbaff7952a4ae,Greece,60.0
ccb6abe4c55a3db8bc5d4c32c8f1ba4d6613d8ac94ab66288f683e605b7aac89,Greece,60.0
b4fa9dce92f700908e9b80c23f5f614ed546a4834342510716ae72c261332950,Greece,67.0
0d8c0ae65dfdebeaf508f1e3bff886d7241b739072144d6e4674f8599e39fc4e,Greece,80.0
22771af7c4ccc4d83367823523faaaee8abf5b0bbbc51176ac73c4e927a67537,Greece,83.0
6ffeed9012d4a38c6f6d2ac8e7f597a925299ead8937d546b9041ec8043a813b,Greece,
6272ff7067f5736ac697db5af085dc3f98fbde9d47da06899d962ff8aa8cd2c2,Greece,89.0
99093c3e1d51b1c7abebe3df3a66db2388eab27b545981c648ab60fb2e6142a5,Greece,89.0
69e1f545a00765b0a629e0644221ee85c85cdbeee0284254d2ae186549152fad,Greece,70.0
8f4c9b12d29f4bcd8a20d9d3c06b1db9e2c546554806b03ea5653163ea424ea4,Greece,30.0
da73c0edb80fe4bc76857f4738669199bc6c2a35892d461590684203526764c9,Greece,
70c445603658baa44f7b6522f95053b94ec6207cc31ce5e6bb2892b4082ba69f,Greece,30.0
cfaac9e0ab0782f25b332ebb6ef1f81eeeecc77f5881d192b5788b5e48aca2d3,Greece,80.0
9bf8ab3ff8a2f4da245a318a88e4a96a369e41736d8a40d4dacc858641929d0d,Greece,30.0
1fb6ac8faa373692c1448b451c5b2e4a0e358a87bceddba133fb9803d19e7ea8,Greece,
c29495c6d4fd4872de01118965db09c7cb59f3602d2a758323c93083daa1fef7,Greece,40.0
8a535c1804fb37bf8fe80c7edf9cbc5dec4dac8782c6f471cb29d4d5a9b03a35,Greece,40.0
ecbd41b34af406e21ca5dd660caebc0f6ca1b9aba955e7b251d9b6c9f1f27fdb,Greece,30.0
334fa7e4548184bd34978b2c2919d55778f1bd19f6664f5d929d1004b9a4f72c,Greece,
9ea327071a3ab8fb39601c3c7ff79397fc7de77f7fb2aa8d25daa2631400b133,Greece,37.0
6a407107042a9e236405d095c807cc1cdf6f0fec71350dfd4e60d40c5dcb40a3,Greece,40.0
355e1c46bc1e7b929541b3220a27017395a49dc054bb8841577e6d23900bcd2d,Greece,80.0
1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,Greece,60.0
782deccf642738abc89d2d217bdaccfd09340eb77369afbf7205789346f26f15,Greece,52.0
72dcb8171924ce88ea476f140508041a8c51cfe667938515f2cac70a3d78c6db,Greece,30.0
1486ac44b0cbb9b566d9d23a3ab0dee1af0a483109684092a224a714fdcb7b19,Greece,30.0
de2369ba9ab5c2124f54ccd7475603d3e1349a0450817d4eb631f55a88e2a13b,Greece,89.0
ca60b93c433076a78823cb1d04d30640a2bd90cf2744be161000781418992f55,Greece,30.0
41fcab82f56264929b57924d407eef146db6b60ffa94d999ed086df1e5b3510e,Greece,80.0
9361a7cde5662138428310906d5af5541aa3fd76a03cd4e6182d4c751538e2c2,Greece,30.0
740f38842f32ad1c7220f1a1557e64f1e7a1f10ab45583df02b96158594b50c0,Greece,30.0
00a0b89496265007770715da9b3406889de26ab6f5ada21c3ae9cf16f6cbd41d,Greece,37.0
5a6189835c4352e2ed37919c74aadc2a47563fa1ef70319c7f0b64bd41b7fcb3,Greece,89.0
41466d54ae022d82204410ba227fddfd0d888cffb9ab26858fc31b63e565c800,Greece,80.0
8c031d9a986c633c85ac26cba04eacccbd8383bfe2346ec0025c7312f2c977df,Greece,89.0
56373d40c869f08078b384e23a41b5e0da77094ad88057bf693e904ed0e3e42a,Greece,37.0
acbe3fdc5766a6202586d1d0732143ce56ef2b36f6c7a7132b99c4b4bd3c8a39,Greece,80.0
64fc6d4a78c88287a2aa123d88e51bd5b6046c222099531722e3a113cf680994,Greece,60.0
74b0a3070ed3a064c5e357a1d63f3f358cb9686a91abcf876e7e14f65dbaf520,Greece,70.0
39ac75c4833ad7ed934d05fbf27b345c20f6f965a0c9363aa587f1bcbc4e506b,Greece,30.0
eb581834d6b37ab1cd87408efe53bf188e5e196e7ec42449f9ab4e2af7c02a7a,Greece,70.0
